ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_50819,0,11.5237,1.4835,7.5326,4.8564,11.3503,-16.2035,7.35,17.7744,0.5194,7.0441,4.7002,0.0041,13.9026,10.7392,8.6249,13.9932,5.4916,-10.9589,10.5739,2.107,13.8624,34.2556,4.6823,2.0243,5.9703,13.4483,-10.3674,1.9139,5.5704,7.2694,-18.2774,11.353,-0.2285,20.7938,11.7981,-0.5101,6.9209,8.2718,13.2716,-0.9024,-12.5631,12.9654,12.4983,11.6747,12.2808,-43.2357,7.2586,-19.9889,8.8225,18.699,12.8695,17.0628,-4.7025,6.5611,5.145,6.3469,17.9546,6.5907,9.5512,9.1103,15.762,-23.1796,0.8716,-3.3502,6.0712,3.6455,8.5443,15.3404,5.0296,-4.0275,10.7238,0.7836,9.9982,27.6423,46.1935,21.5551,11.7769,16.3531,5.2,16.2507,-13.9311,11.505,-1.5496,-1.2054,10.0579,13.4124,13.2488,14.7706,4.9297,-0.277,-32.4712,7.2363,9.4261,10.3921,13.7255,0.0513,7.333,36.7933,2.9583,-0.7775,-6.3743,11.7908,26.9641,1.5798,10.462,3.6722,10.4524,13.563,14.2943,15.1681,7.1215,6.4055,5.1253,12.243,2.2622,1.2951,2.3024,20.6006,-13.3378,4.638,20.7014,12.973,5.9258,9.6979,0.1866,12.328,12.8498,1.2334,-6.121,21.8688,12.2402,0.7443,7.3831,6.5294,-8.1164,0.1072,43.8422,29.0507,1.1283,20.6801,2.7951,3.4632,8.7189,18.3199,7.4451,4.2801,12.2388,-12.375,3.9217,0.5892,14.8818,9.0562,11.2439,17.6536,13.8385,-1.6283,11.1474,-4.6707,32.3619,4.213,22.2254,5.3753,5.0627,9.3164,-1.0784,23.989,2.5686,-9.5459,7.2167,6.0763,1.1475,-3.3601,21.9551,-0.4848,9.6669,12.3828,-0.6675,11.277,-13.0585,5.4346,-5.9165,10.8776,-15.0221,6.9593,38.2077,-10.9937,12.2231,4.0354,15.2897,1.5897,0.9352,9.9809,-0.8226,5.1044,17.0921,1.1978,-4.427,8.5541,13.9277,14.2732
train_66060,0,12.1515,-6.3986,6.3009,5.7953,12.3281,2.0105,5.6713,15.0049,-2.8908,8.5611,1.0069,-4.9852,14.172,3.7101,8.3473,15.4859,13.7222,1.2154,17.1082,9.7849,17.2923,34.6612,1.5627,3.0263,6.6424,13.8081,-8.9916,-0.1047,6.0174,6.5355,-24.4205,7.8576,-4.7525,20.2634,11.9529,2.2653,4.6924,1.8433,10.9813,1.7585,-1.3073,10.3082,10.4815,11.5408,7.1164,-3.3925,9.4955,-3.6389,11.0315,23.9814,12.2652,21.1356,1.3598,7.0042,-4.0073,14.2063,21.7591,5.5497,1.7896,8.4147,17.1481,-16.0116,-0.6434,5.1114,7.153,7.7648,7.4326,8.5607,5.0178,-8.5437,30.1604,0.2292,2.1843,19.9962,-0.894,19.4156,2.7881,20.5534,5.5302,14.0772,8.9166,17.5737,-16.7033,9.7757,-7.1284,16.6266,-1.8902,9.5001,8.1663,3.2212,-18.482,7.021,15.3302,10.3642,13.3897,0.8202,23.4268,6.5164,1.2308,0.1038,-19.8137,11.7188,9.2324,1.5634,10.6198,3.2495,6.8582,23.5935,14.1948,25.8899,6.6262,6.6624,3.7545,6.3797,1.984,2.9873,-0.2119,16.1928,-17.1275,4.3423,9.6159,12.1164,-3.9026,9.8965,0.7214,12.7066,12.6969,-3.666,-4.093,20.4373,12.8876,0.7357,9.0718,6.7194,7.4569,-18.5029,25.8817,8.57,-3.8535,15.2869,-1.5584,3.6641,19.4671,14.1257,9.061,4.1398,12.4701,-5.2385,3.9654,-8.714,15.2929,7.7062,8.3717,20.1411,10.8931,-13.2732,11.7132,-3.8263,29.5127,4.9289,15.635,5.7163,5.214,11.7681,5.2696,10.6248,2.63,-5.4309,4.354,5.8003,-1.1589,6.576,30.1979,0.3843,21.4855,11.8126,-14.0892,9.0308,-7.8479,2.9418,-4.0922,10.2379,-8.5579,14.1491,12.0447,-6.1146,8.8511,-3.9047,19.236,2.4163,3.6181,11.3403,0.3879,5.0297,13.9053,-1.6572,1.1983,9.2711,18.5138,-13.9294
train_162866,0,8.4757,-2.1434,12.909,7.835,13.2596,-18.3458,6.4229,12.1415,3.3379,6.7041,-2.7932,-8.3502,14.2596,10.0817,7.5508,15.1846,9.0353,-14.5363,14.8997,26.8128,10.4638,2.1291,4.135,2.8961,5.8902,14.1271,-2.4573,-0.4617,5.927,3.5301,-17.0661,9.9122,3.3758,11.8856,11.4483,7.7737,5.4708,2.3198,7.8845,-3.0443,-19.9375,17.0801,11.3083,12.0672,10.4484,-4.1116,12.6991,0.1294,-1.015,25.4692,12.7886,19.2141,-2.5592,6.4927,2.6995,4.5944,8.8424,5.6049,5.6602,9.8312,14.8457,-18.3633,-3.9295,-2.222,8.8748,2.3001,4.9673,20.7553,5.0145,-9.1295,28.5229,0.3939,-2.356,14.8183,7.0571,18.9829,12.0011,11.5796,5.5465,13.5697,-1.3577,15.844,-10.849,2.5838,-14.3617,16.7843,4.4645,11.2505,5.5993,3.1999,6.8966,7.0672,19.5545,10.2696,12.1429,0.1091,14.1281,18.5551,1.6402,0.9338,-3.0958,16.5548,13.3522,1.761,11.9991,4.9749,10.2477,12.0425,14.4126,16.6458,2.2743,3.9957,5.2359,10.2765,3.7714,7.059,1.8883,18.7353,-4.0125,1.2016,12.5685,10.1571,6.5722,4.9489,2.3867,12.6983,13.7354,2.0267,-5.1996,22.0436,12.8547,0.2878,7.5398,7.2698,-7.4696,9.7836,24.8181,9.1428,1.2448,15.1393,-3.3841,6.4085,7.9428,14.4138,7.9996,8.6807,12.6284,2.4575,4.1245,19.9386,14.4312,7.123,1.3924,18.3763,12.4207,-0.7021,13.3147,-1.8031,6.5435,12.3098,10.9228,5.5179,7.0879,10.2615,-7.8743,15.3326,3.3684,-20.0751,2.4316,6.0027,1.0105,0.2655,14.8571,-9.9609,23.7612,9.4531,-3.5363,10.031,2.1262,0.1446,-2.352,10.3219,22.448,7.6567,28.9128,3.2956,8.3109,-8.092,17.8579,0.1655,10.9335,7.6402,4.4412,11.1714,14.9703,-0.9176,5.8081,9.5962,18.2726,-7.0726
train_5023,0,15.6594,-7.5218,10.8521,7.132,13.4198,-5.4024,5.7201,19.2721,3.1811,8.9672,9.3617,3.5466,13.9182,9.6896,11.8922,14.6826,9.3153,-10.6473,17.9148,8.5487,17.7906,12.1267,6.0785,2.985,7.5259,13.4535,1.5667,-0.8825,4.7635,3.1521,-6.6723,8.879,0.601,7.8497,11.3768,13.191,-0.6805,4.0379,8.0974,0.2429,-3.702,5.1,11.3827,11.0727,13.2819,-38.721,10.9445,-13.08,17.4988,6.299,13.4504,12.4139,-0.5078,5.2865,7.1186,9.3728,18.5023,5.5017,4.5208,8.5247,12.7974,-1.9376,2.4758,4.5765,8.4949,1.5865,6.4708,-4.5197,5.0168,-0.3924,1.152,0.8137,4.9604,12.9599,39.943,10.0459,16.7601,24.6408,5.3265,15.4269,10.0763,13.9871,-15.8999,6.7852,0.2691,22.0719,14.9404,15.0604,8.7553,3.0756,-31.2583,7.1574,9.7553,9.3875,8.8718,-0.685,15.3184,26.8773,2.9404,-1.9739,-8.6878,14.0059,24.2407,1.8508,10.6035,4.8803,5.1092,28.8065,14.1073,16.0957,5.8365,4.1767,5.147,4.9802,2.9478,-0.6739,1.5019,12.0924,-15.969,-1.6767,44.6122,13.4379,-5.355,16.7749,3.1141,12.5086,12.9269,-3.3739,3.6119,17.3209,12.2908,0.2662,8.332,6.4928,-0.5111,0.723,15.9936,20.5531,0.1764,-7.1948,-0.7951,10.0364,14.8757,8.5933,7.9649,3.0399,9.1747,-17.7189,3.9446,3.4425,15.5012,10.9157,9.3746,17.005,9.9184,-6.2801,13.6657,1.6724,13.8954,8.4895,45.6328,5.5144,3.0663,14.2405,-10.5597,11.6819,2.1426,-8.8541,6.5506,5.5899,-2.1635,-4.1018,13.3009,-5.9288,27.5783,12.1737,3.2127,15.7493,-15.0059,-0.2197,-6.3218,11.3161,7.8421,12.2348,23.4238,-4.2292,6.8155,-12.7293,7.7255,1.5532,7.2094,3.1307,2.0045,2.824,20.9469,2.2112,9.1942,9.2719,18.664,-20.6777
train_162641,0,8.7771,-6.1768,14.4955,4.8032,9.9585,-8.5897,4.9225,18.2259,-1.9689,8.6172,-8.1765,-5.338,14.1085,13.713,6.7195,14.6152,10.9884,-4.4047,21.9021,-0.307,6.5688,22.0118,6.9738,3.421,12.8095,14.0918,-12.509,-0.4842,4.4688,5.5047,-16.8281,9.8576,-3.1438,14.1589,10.4973,5.5247,1.7061,2.898,6.5179,-6.368,0.8287,9.4405,11.6278,11.5834,16.7884,-42.6611,12.5711,-12.5209,25.2168,13.7342,14.2424,24.5746,1.9029,5.3821,-11.7806,11.4318,16.9465,6.0423,15.5836,10.0335,6.5604,-32.683,0.1797,-1.4152,7.4598,2.4291,3.5612,8.553,5.0154,-3.1817,32.6243,1.103,-0.1271,19.3365,30.6948,12.993,0.1138,25.0402,7.7949,13.9301,8.5642,17.6115,8.8998,1.4032,0.2732,16.9955,5.5052,13.7951,11.5407,-0.6161,-3.8609,6.6844,10.822,10.7014,14.5682,-0.3673,21.7069,25.8417,1.3475,-3.9072,-16.0604,5.4312,32.476,1.5612,11.7718,3.9832,5.5592,24.4752,14.0464,19.4722,8.0878,5.0368,1.8982,7.5326,4.4882,-1.1479,2.0784,-3.931,-25.4381,9.2996,27.7079,11.58,3.2242,6.7828,6.1514,12.0219,12.1106,-2.8269,-0.5318,8.3842,13.1384,0.5076,8.2922,6.6822,-9.4455,-10.8118,32.3725,28.7699,-0.5091,6.8578,10.2549,-6.2274,17.7595,13.5563,8.0586,0.8425,7.4438,-1.4912,4.2371,2.4802,20.4316,4.3769,15.3204,17.177,7.7215,-0.2947,13.843,-4.9373,20.7069,8.551,21.4709,5.7327,5.0237,10.5144,-10.9742,12.4552,2.6525,1.0193,9.955,5.8762,3.0312,-4.5486,18.6316,5.8477,18.8726,8.6736,-5.8594,8.9862,13.0613,6.7641,-1.746,8.8602,-4.5421,13.3854,24.12,-9.1327,5.7914,-6.2235,19.6852,-0.8873,7.3542,7.611,-0.3148,4.762,21.4699,-2.1294,-1.1649,7.9987,15.5422,18.9372
train_164392,0,10.7526,-5.2061,10.5256,2.4637,12.1554,7.8159,7.2114,15.4614,-0.2297,9.3311,-9.8029,0.5665,14.0345,18.2444,6.9768,14.3263,8.6542,-17.4392,9.3042,5.1628,9.0627,7.9321,3.1977,2.003,13.1182,13.9016,-8.8384,-2.0446,5.7798,3.0545,-15.6634,7.8216,-2.7019,11.6476,11.4466,12.8692,6.1529,4.3668,12.4668,0.9673,-12.7953,2.2841,10.2782,11.5808,20.2056,-16.6844,15.8088,2.0247,30.928,9.7642,13.4519,6.8848,-14.5231,6.7898,-2.2879,13.4684,15.8415,6.4131,6.2555,8.6202,9.2249,-7.9384,1.3022,-1.1258,4.6152,-0.3919,4.2462,28.3576,5.0208,-0.5909,52.7173,0.3549,-4.2381,15.2688,17.5641,18.8607,12.7737,23.0311,4.5704,13.909,8.7345,15.07,-10.2157,-0.9614,-12.1942,21.9741,-7.7341,7.1362,6.6485,-1.52,-17.2104,7.1997,16.5815,9.6071,13.2152,0.6811,16.5731,8.5636,2.4054,-4.6949,-6.0563,7.5267,16.4249,1.6625,14.938,3.9117,8.8077,8.8226,14.0557,24.8275,7.8772,8.1573,2.4552,6.7745,4.0763,-2.924,2.4916,10.5861,-26.6605,7.0039,33.4314,12.6811,-2.4593,11.5691,5.0653,12.8134,13.0287,0.6688,1.3251,11.8151,12.2827,0.6687,10.5541,6.6212,-5.9165,2.8514,31.7872,6.5185,1.7897,17.6746,5.4389,4.9505,12.3146,13.8268,8.9401,3.6425,10.6203,0.1111,4.0411,23.8054,15.1661,15.1165,7.4456,15.827,0.235,-4.4429,14.8614,-11.174,23.8155,15.1496,39.7788,6.0332,6.4636,5.4078,-3.4554,22.7813,2.6208,-13.7639,3.3801,5.4853,-2.1396,1.3179,42.5415,-3.7043,28.4827,10.5665,-13.9893,15.0712,8.361,2.0802,-7.3831,11.1993,7.6687,9.7195,7.7157,-5.3014,11.9568,4.69,10.3356,0.2106,7.0587,5.9693,1.3242,-2.6238,16.3431,-0.827,7.2636,8.5572,15.4083,10.5518
train_103040,0,13.0848,0.608,9.1311,8.1105,13.2969,-13.1007,5.1739,23.2611,-1.0791,9.0446,-2.9307,-8.7729,13.7437,10.6618,7.7386,14.5094,8.7577,-3.2589,22.3989,18.6788,7.3823,16.1306,2.5607,3.2201,11.2908,13.4407,-13.7425,1.2857,6.0493,4.4224,-3.0764,7.3001,-5.0175,8.991,11.5177,8.0713,0.8193,8.0269,5.8346,-0.7378,7.6346,16.342,10.9537,11.5084,14.5505,-34.7194,17.8149,-10.125,17.6691,30.7134,13.1106,0.436,-5.2527,6.2079,6.9168,9.1932,23.7288,5.1355,-3.8645,8.9102,15.8379,-24.2312,0.213,1.9786,5.5148,-4.2675,5.8786,19.0047,5.0237,-3.6853,20.1898,0.409,3.272,3.1994,30.882,24.2821,20.4168,20.7297,7.515,13.3976,4.1367,19.4349,-1.8687,13.2368,-1.5624,18.8591,15.7744,18.4092,8.0765,1.3557,-19.0891,7.0893,16.6048,10.6173,14.3838,0.8453,11.011,31.9279,0.9494,1.4037,-4.4316,12.4479,6.3438,1.534,15.4728,3.7047,9.5141,7.1319,14.4875,17.3577,4.1585,6.9248,3.1682,3.5217,4.8193,-0.2882,2.7596,27.77,10.3253,2.6803,21.1326,11.9203,-1.1481,-7.3324,2.7946,12.6234,11.5356,-4.4524,0.1939,21.8887,11.3776,1.0701,7.244,6.6682,-3.4161,3.4339,17.2465,11.951,-4.4934,15.6632,3.2821,0.2413,14.727,16.8565,8.0524,9.12,9.9921,15.1006,4.0507,13.4792,15.3474,2.7427,8.0178,15.9062,16.0057,-5.2066,14.8776,1.8626,26.5392,14.503,42.2036,5.5806,5.2171,9.5433,1.8061,23.3345,3.5212,3.3037,-0.629,5.4357,2.7827,-4.0038,10.9457,-1.5966,16.9976,5.6867,-1.2102,10.1851,-6.1503,2.7545,1.2354,10.3725,2.1434,15.6028,10.9824,-8.7315,10.4131,-19.4034,21.2202,1.3069,7.3789,8.6746,1.6776,6.4177,21.5462,0.0675,6.3781,8.9617,13.1599,-29.0911
train_67390,0,14.3243,4.3495,9.0913,5.6892,9.5274,4.2939,6.2439,14.4424,4.984,7.2565,11.5044,7.0356,14.0158,15.9422,3.4999,14.4108,9.8496,-2.8806,8.8744,10.9723,12.1806,20.3947,4.555,3.4226,7.4114,12.991,0.0356,-0.9729,5.5304,4.9343,-14.624,14.7505,-3.9127,10.2643,10.39,0.9854,-0.4988,8.2071,10.1145,5.0074,-0.9538,0.7642,11.5671,11.8994,21.0322,-2.9166,10.7384,-15.0874,16.8263,6.5528,12.8049,14.6151,-2.4335,5.4872,16.1956,17.1728,14.4652,5.1975,8.4529,9.4795,11.7365,-28.5728,4.5431,-5.5431,7.1382,-0.5483,5.3892,18.175,5.0217,-2.5312,31.0053,1.1123,-7.4356,31.2451,15.8354,25.5013,5.0875,16.3239,7.7276,13.1519,-10.2322,11.6444,10.3896,-8.5544,-11.7786,24.4718,6.1301,13.3668,8.9452,7.6505,-22.122,6.9358,19.34,9.8143,11.4771,-1.3263,6.6902,20.6469,1.1033,-1.1473,-1.7166,11.164,18.8702,1.5583,12.794,3.9075,5.0751,23.3937,14.2213,9.2607,8.8274,5.4247,5.0137,3.8899,3.1433,7.2446,0.9579,-3.0601,0.1554,-2.6023,38.7364,9.759,-0.8993,7.3497,4.2023,12.8496,12.4001,-3.8462,2.9066,20.0533,13.0723,0.1211,9.3131,6.3448,-7.0197,7.0015,14.1005,19.0387,8.226,10.9972,13.3745,0.1783,18.6376,12.7966,9.1475,8.3412,7.8055,2.2121,3.9136,4.1315,19.5957,16.8727,7.8035,18.003,18.542,-5.9366,11.9345,-13.0093,29.9563,7.89,20.0553,5.6402,6.2429,16.4876,-11.1463,8.2599,3.2215,4.5916,-1.2493,5.7283,-2.1941,0.1853,29.7421,4.1427,32.5982,14.04,-6.0402,15.3629,-3.718,4.7667,-3.4041,10.429,-9.8428,14.5149,9.2088,-2.382,7.114,6.1173,11.9699,0.5723,-2.0112,2.2007,3.0581,5.7654,15.311,0.6748,7.3417,8.3962,11.1442,11.1113
train_84529,0,10.9292,2.138,10.2424,4.824,12.3175,-4.7719,4.8338,16.0144,-0.1913,7.0286,10.0543,13.5724,13.893,12.4528,4.6286,13.9587,15.5157,-14.4814,22.6592,5.1125,16.898,29.7341,0.4894,3.4437,6.9729,13.1822,0.3536,-3.4756,6.8787,2.1948,7.6368,10.0664,-0.629,11.4745,10.7055,9.8428,4.3693,9.8977,10.3302,-1.1973,5.4957,8.7109,10.3668,12.0747,22.8279,12.9705,9.4866,-24.2433,23.6818,9.5439,12.7537,18.1495,-6.6981,4.9342,2.1192,12.4518,14.3549,6.6508,0.9727,9.3862,20.3616,6.4706,2.2271,-2.1234,7.337,6.646,5.5492,10.4464,5.0296,1.5724,17.5523,0.07,2.846,4.5971,6.9705,21.1999,9.5032,14.5721,4.4215,11.6267,6.2258,15.9032,-1.2002,-0.299,7.2873,27.7152,7.8249,4.7275,10.4086,7.208,-17.4507,6.8213,11.441,10.1709,7.3646,-0.0789,13.6264,16.2145,2.2924,1.1565,-11.5223,15.3726,25.4825,1.4977,14.2565,4.5084,9.6387,17.3492,14.0762,14.8197,5.2032,4.166,4.1753,12.5574,2.4039,-0.2892,0.6154,-4.7032,-0.2094,6.8128,27.6111,13.6806,-4.8514,8.9871,4.5831,11.8642,14.3952,-0.8114,-7.5181,16.3597,11.7554,0.5164,7.1628,6.0507,5.3285,3.8935,18.5606,23.8868,0.5771,12.775,2.9588,4.0968,2.4936,13.4768,7.516,7.6692,10.2043,1.1491,4.0273,-2.8105,18.0937,6.703,9.3413,14.2146,5.5012,-5.1927,12.5992,-7.8379,13.0212,6.9609,25.0432,5.9064,2.8656,10.8535,-12.9246,17.2072,2.8106,-0.8834,7.5734,5.4986,5.0434,1.1753,14.9563,1.7602,18.2667,11.8412,-10.3109,9.3969,8.3013,-0.6561,-4.6597,9.2312,-2.1698,11.1079,26.3425,-5.0902,9.7525,-3.8027,19.6719,1.2896,3.682,0.803,3.4036,4.4703,20.6607,-1.2217,0.158,8.231,15.6151,8.0549
train_199359,0,11.7441,-1.4076,9.4608,10.1758,9.8385,11.6258,5.9063,13.8154,-2.5069,8.9347,-8.0553,-0.5078,14.0893,11.8525,10.1076,13.9964,6.9633,-3.1088,15.9016,10.4118,7.324,21.1235,5.3106,3.5884,4.072,14.0375,7.719,-3.3791,4.9489,1.2017,-10.9586,9.3046,3.8511,17.1568,11.6098,0.4116,-0.4133,6.7069,16.158,-0.6455,-8.8612,7.6707,11.6562,11.3017,12.8059,-32.4284,9.7258,-23.4548,-7.5008,7.4127,12.0308,4.7213,-14.1504,5.6906,7.7009,4.6768,19.861,6.8461,-1.8783,9.0937,7.8512,-25.9793,-0.5681,2.6967,8.9289,-0.3478,7.0388,9.1187,5.024,-3.0567,35.0455,0.3249,4.6441,30.2082,35.9536,12.7953,1.8097,24.2653,1.968,17.0269,-4.0914,13.2265,3.2223,1.4678,-5.8669,19.4828,12.8213,9.5302,9.5238,4.0011,-7.8781,7.1625,3.8155,10.3265,8.6934,-0.9733,22.2043,-7.8655,2.4397,-1.5906,-11.0604,7.9916,10.1686,1.5914,10.7122,3.9656,8.6997,14.5485,14.1928,13.8788,10.899,6.2338,3.7597,13.4734,2.9808,-0.2566,2.8543,16.3866,12.8433,6.7317,30.577,7.9675,1.3633,5.3285,2.1718,13.2131,12.9425,4.1496,-3.9547,13.8175,13.4576,1.008,9.4225,6.4487,-12.7581,-4.2337,33.3662,11.4546,0.5479,22.072,0.0672,12.4167,7.9357,14.3984,8.4317,1.1582,16.6068,-9.9884,4.1989,2.2053,17.7363,11.9856,2.9124,13.1487,10.9136,-6.9445,14.3753,-4.9528,7.0839,11.1518,33.3148,5.5412,6.2838,5.443,-5.6314,25.9484,3.1676,7.4204,6.1364,6.0719,-0.3216,0.1542,9.7831,6.3999,12.2132,11.3152,4.6762,10.5408,-3.0758,2.3889,-1.7379,8.3717,6.9622,4.1315,31.6969,-6.9492,7.5371,-9.6579,14.1185,-1.0711,2.639,7.2446,3.29,-1.4412,20.149,-0.0863,-2.3398,10.2258,13.7783,7.2646
train_96312,0,6.9025,-5.41,12.0933,8.6863,8.2797,1.6438,5.5471,20.9903,-2.9195,8.2351,1.6111,-13.3607,13.9743,5.8487,7.3164,15.2021,13.3649,5.4404,7.0905,10.4396,23.4214,10.1956,7.5173,3.1176,5.618,13.6424,-2.2362,0.5054,4.4484,4.8362,-0.9733,11.6044,0.895,11.8614,11.6483,-2.7463,1.0666,3.9556,11.9758,4.8132,-14.4877,1.8229,11.4501,12.1792,11.4335,-55.8784,10.8717,-15.2525,23.6753,24.4593,12.6234,21.9316,-0.5201,6.6386,-2.8785,2.8132,12.0891,6.4187,8.9665,8.5125,22.4557,0.1254,0.5775,-3.154,7.4732,3.5254,3.0757,11.2281,5.0129,5.2247,12.3762,0.7968,-8.6756,21.4766,15.9621,22.6892,-1.4414,16.521,5.9671,13.8036,9.3381,13.4236,-9.212,-16.1137,-1.0166,13.7094,5.4012,15.7697,7.294,5.9051,-9.0813,6.9512,9.7246,10.8551,6.3298,0.1839,10.5196,35.7554,1.8294,-0.1185,-2.8055,14.8288,34.6219,1.5823,7.2385,2.5765,8.3256,21.8725,13.8007,22.7251,5.3708,6.9584,4.7091,-1.4737,3.4377,4.4907,0.9113,31.2396,-4.3669,7.5689,28.7721,8.7567,5.8489,5.8188,10.1011,12.3015,12.4074,3.229,0.7615,16.5691,13.3758,1.0236,9.1508,7.1064,-4.2782,-0.9189,26.3867,22.1709,5.0615,4.5389,0.1048,12.7968,10.4442,8.2639,9.2119,8.8377,2.9169,-13.7101,4.1877,4.6886,12.1136,8.5024,7.4604,18.6554,1.2034,-6.5266,12.5606,-8.6451,13.7293,7.2025,9.7176,5.8185,4.1855,4.5926,-1.8922,16.3368,2.8485,0.9998,6.5061,5.5145,1.6369,5.1558,30.3297,3.6475,5.245,10.6639,-8.9021,16.1813,2.4649,3.1479,-3.9945,11.4187,8.2282,11.6784,7.2863,1.2392,2.9201,9.1682,15.7334,0.6767,9.4092,5.4412,2.0745,7.2886,14.4511,0.3299,4.0619,7.8832,11.7047,-0.6469
train_152717,0,7.0543,-6.0656,11.6556,10.0371,10.0149,-18.3825,5.69,18.7612,-2.3394,6.4861,1.9662,7.6689,14.1572,6.6979,10.5229,14.7151,8.4167,-15.5245,5.8609,18.1396,11.0238,16.1486,-0.492,2.1771,12.3533,13.4808,-7.7209,-2.9052,6.0322,6.9888,4.1341,10.4159,-0.8737,18.1807,11.5184,11.9673,2.2507,5.3505,8.2228,-4.4904,-16.4687,15.6732,11.7249,11.8696,14.572,0.238,9.0568,-8.2504,7.1787,16.7242,12.5451,13.7549,-3.3647,5.2953,-1.0198,11.1963,16.9544,5.4134,6.923,8.836,13.4202,-11.2792,3.0306,3.2269,6.7034,6.6797,4.375,12.2046,5.0252,-5.0462,4.9214,0.5085,3.4415,20.9375,1.2746,18.5277,-2.022,19.8423,6.9732,15.6861,9.2279,15.1386,-15.7156,-2.552,-10.9132,19.1289,14.5866,17.5722,5.0018,0.3926,-27.6946,6.8365,11.5494,10.2163,8.904,-0.7945,7.1779,9.2225,1.9308,-1.9887,-0.9294,16.4529,7.2392,1.6053,14.571,6.3251,6.5088,12.9548,14.406,20.7218,4.5543,5.9545,2.9942,12.6666,1.2973,3.6593,1.3959,17.8003,-11.0308,1.4528,27.0248,13.4501,-2.5316,7.1039,6.2977,12.4164,14.6771,-2.5582,-0.9699,8.8835,13.1573,0.4627,5.8996,6.2336,4.3315,-8.9013,32.7985,11.8925,-1.0931,16.1119,5.9664,1.6698,10.7597,14.3867,7.3454,1.6057,6.5208,0.5387,4.0201,20.3052,14.4388,17.7479,3.3239,16.0029,-0.2384,1.0339,14.4678,-2.8512,18.4204,5.3987,44.5264,5.3983,5.9209,9.0664,-2.9434,18.623,2.5108,2.8029,10.4135,5.8481,8.2945,5.2061,23.8459,6.8798,16.733,11.5987,8.3913,10.9159,-7.0844,2.6244,-1.9645,7.3709,0.4179,14.8595,13.7813,-8.2593,10.5735,-5.3302,16.1057,-1.0592,1.5731,3.4744,2.0697,3.3245,23.8754,2.9114,-1.2849,10.0604,9.992,-11.3353
